지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2)
108,서울,2022-10-25 07:00,6.3,,.7,68,0
108,서울,2022-10-25 08:00,6.7,,1,66,.27
108,서울,2022-10-25 09:00,10,,2,56,.94
108,서울,2022-10-25 10:00,12.6,,2.3,51,1.64
108,서울,2022-10-25 11:00,14.2,,2.8,48,2.13
108,서울,2022-10-25 12:00,15.4,,3,45,2.43
108,서울,2022-10-25 13:00,16,,3.5,42,2.51
108,서울,2022-10-25 14:00,16.8,,3,40,2.36
108,서울,2022-10-25 15:00,17.1,,1.6,40,1.95
108,서울,2022-10-25 16:00,17.2,,2.2,38,1.38
108,서울,2022-10-25 17:00,16.3,,1.5,42,.67
108,서울,2022-10-25 18:00,14.2,,2.1,48,.09
108,서울,2022-10-25 19:00,13.1,,2.1,50,
108,서울,2022-10-25 20:00,12.3,,1.8,55,
108,서울,2022-10-25 21:00,11.6,,2.6,60,
108,서울,2022-10-25 22:00,10.7,,2.1,63,
108,서울,2022-10-25 23:00,9.8,,1.7,66,
108,서울,2022-10-26 00:00,9.2,,2.1,68,
108,서울,2022-10-26 01:00,8.8,,2.4,70,
108,서울,2022-10-26 02:00,8.9,,2.4,72,
108,서울,2022-10-26 03:00,8.6,,2.7,71,
108,서울,2022-10-26 04:00,8.5,,2.4,72,
108,서울,2022-10-26 05:00,8.3,,2.8,71,
108,서울,2022-10-26 06:00,8.1,,2.4,73,
108,서울,2022-10-26 07:00,8,,2,73,0
108,서울,2022-10-26 08:00,8.4,,1.8,71,.26
108,서울,2022-10-26 09:00,11.2,,2.2,62,.92
108,서울,2022-10-26 10:00,13.4,,2.3,54,1.61
108,서울,2022-10-26 11:00,15.2,,1.9,50,2.11
108,서울,2022-10-26 12:00,17.2,,1.7,45,2.26
108,서울,2022-10-26 13:00,17.3,,1.8,42,1.93
108,서울,2022-10-26 14:00,17.7,,2.1,41,1.44
108,서울,2022-10-26 15:00,17.5,,1.8,44,1.04
108,서울,2022-10-26 16:00,17.1,,1.3,46,.69
108,서울,2022-10-26 17:00,16.4,,1.6,46,.36
108,서울,2022-10-26 18:00,15.1,,1.7,52,.04
108,서울,2022-10-26 19:00,14.3,,2.2,56,
108,서울,2022-10-26 20:00,13.8,,2.6,59,
108,서울,2022-10-26 21:00,13.4,,.2,58,
108,서울,2022-10-26 22:00,12.7,,1,59,
108,서울,2022-10-26 23:00,12.1,,.7,61,
108,서울,2022-10-27 00:00,11.7,,1.3,61,
108,서울,2022-10-27 01:00,11.1,,.2,65,
108,서울,2022-10-27 02:00,10.6,,1,67,
108,서울,2022-10-27 03:00,10.3,,.8,72,
108,서울,2022-10-27 04:00,9.7,,.6,73,
108,서울,2022-10-27 05:00,9.1,,.9,77,
108,서울,2022-10-27 06:00,8.9,,1.3,80,
108,서울,2022-10-27 07:00,8.7,,1,79,0
108,서울,2022-10-27 08:00,8.9,,1.6,80,.2
108,서울,2022-10-27 09:00,11,,.7,74,.75
108,서울,2022-10-27 10:00,13.7,,1.3,64,1.36
108,서울,2022-10-27 11:00,15.2,,2.5,55,1.87
108,서울,2022-10-27 12:00,17,,3,50,2.26
108,서울,2022-10-27 13:00,18.4,,2.6,50,2.31
108,서울,2022-10-27 14:00,18.6,,3.2,50,2.11
108,서울,2022-10-27 15:00,18.4,,3.6,55,1.74
108,서울,2022-10-27 16:00,18.2,,3.1,57,1.17
108,서울,2022-10-27 17:00,17.3,,2,62,.47
108,서울,2022-10-27 18:00,15.9,,2.4,73,.07
108,서울,2022-10-27 19:00,14.9,,1.7,79,
108,서울,2022-10-27 20:00,13.9,,1.9,85,
108,서울,2022-10-27 21:00,13.2,,.9,83,
108,서울,2022-10-27 22:00,12.4,,1.2,83,
108,서울,2022-10-27 23:00,11.7,,.1,85,
108,서울,2022-10-28 00:00,11.1,,.9,87,
108,서울,2022-10-28 01:00,10.4,,.3,85,
108,서울,2022-10-28 02:00,9.9,,.9,87,
108,서울,2022-10-28 03:00,9.5,,1.2,82,
108,서울,2022-10-28 04:00,9.4,,1.5,83,
108,서울,2022-10-28 05:00,8.8,,1.8,84,
108,서울,2022-10-28 06:00,8.5,,1.6,86,
108,서울,2022-10-28 07:00,8.4,,1.6,86,0
108,서울,2022-10-28 08:00,8.7,,1.5,86,.15
108,서울,2022-10-28 09:00,10.7,,1.7,81,.67
108,서울,2022-10-28 10:00,13.7,,1.8,75,1.37
108,서울,2022-10-28 11:00,15.8,,2,66,1.96
108,서울,2022-10-28 12:00,17.8,,2.8,58,2.42
108,서울,2022-10-28 13:00,18.9,,3.2,52,2.05
108,서울,2022-10-28 14:00,19.7,,1.6,45,2.23
108,서울,2022-10-28 15:00,20.2,,1.3,45,1.68
108,서울,2022-10-28 16:00,20.1,,1.1,43,1.28
108,서울,2022-10-28 17:00,18.8,,1.4,47,.48
108,서울,2022-10-28 18:00,16.6,,3,61,.06
108,서울,2022-10-28 19:00,15.3,,2.3,71,
108,서울,2022-10-28 20:00,14.7,,2.1,69,
108,서울,2022-10-28 21:00,13.9,,.9,72,
108,서울,2022-10-28 22:00,13.1,,.7,76,
108,서울,2022-10-28 23:00,12.2,,1.7,76,
108,서울,2022-10-29 00:00,11.9,,2,76,
108,서울,2022-10-29 01:00,12,,2.7,76,
108,서울,2022-10-29 02:00,11.6,,3.1,78,
108,서울,2022-10-29 03:00,11.3,,2.1,79,
108,서울,2022-10-29 04:00,11,,1.6,80,
108,서울,2022-10-29 05:00,10.7,,1.6,81,
108,서울,2022-10-29 06:00,10.4,,2.2,82,
108,서울,2022-10-29 07:00,10.3,,2.2,84,0
108,서울,2022-10-29 08:00,10.5,,2.2,82,.2
108,서울,2022-10-29 09:00,12.9,,1.9,76,.8
108,서울,2022-10-29 10:00,15.1,,2.7,67,1.48
108,서울,2022-10-29 11:00,17,,2.1,61,1.97
108,서울,2022-10-29 12:00,18.5,,2.5,57,2.25
108,서울,2022-10-29 13:00,20.4,,1.9,49,2.35
108,서울,2022-10-29 14:00,20.5,,2.3,42,2.22
108,서울,2022-10-29 15:00,21.1,,2,40,1.77
108,서울,2022-10-29 16:00,20.4,,.7,40,1.14
108,서울,2022-10-29 17:00,19.2,,1.3,43,.42
108,서울,2022-10-29 18:00,17.1,,.9,53,.04
108,서울,2022-10-29 19:00,15.9,,1.2,55,
108,서울,2022-10-29 20:00,15.2,,1.2,62,
108,서울,2022-10-29 21:00,14.4,,1.3,67,
108,서울,2022-10-29 22:00,13.9,,.9,66,
108,서울,2022-10-29 23:00,13.5,,1.7,69,
108,서울,2022-10-30 00:00,12.7,,1.5,73,
108,서울,2022-10-30 01:00,11.7,,2.3,74,
108,서울,2022-10-30 02:00,11.3,,2.5,78,
108,서울,2022-10-30 03:00,11.4,,2.4,76,
108,서울,2022-10-30 04:00,11.2,,2.2,77,
108,서울,2022-10-30 05:00,11,,2.6,78,
108,서울,2022-10-30 06:00,10.6,,2,80,
108,서울,2022-10-30 07:00,10.5,,2.2,82,0
108,서울,2022-10-30 08:00,10.9,,2.7,82,.17
108,서울,2022-10-30 09:00,13,,2.4,75,.73
108,서울,2022-10-30 10:00,14.5,,1.8,70,1.22
108,서울,2022-10-30 11:00,16.7,,2.4,63,1.84
108,서울,2022-10-30 12:00,18.5,,2.1,56,2.21
108,서울,2022-10-30 13:00,19.6,,2,49,2.28
108,서울,2022-10-30 14:00,21.1,,1.7,42,2.14
108,서울,2022-10-30 15:00,21.1,,1.3,42,1.68
108,서울,2022-10-30 16:00,20.1,,1.5,44,.87
108,서울,2022-10-30 17:00,19.1,,2,45,.46
108,서울,2022-10-30 18:00,17.5,,.6,50,.04
108,서울,2022-10-30 19:00,16.1,,.4,59,
108,서울,2022-10-30 20:00,15,,2,64,
108,서울,2022-10-30 21:00,14.6,,.8,67,
108,서울,2022-10-30 22:00,14,,.3,71,
108,서울,2022-10-30 23:00,13.1,,2.3,71,
108,서울,2022-10-31 00:00,12.4,,1.8,70,
108,서울,2022-10-31 01:00,12.6,,2.1,71,
108,서울,2022-10-31 02:00,12.4,,2.4,72,
108,서울,2022-10-31 03:00,12.2,,1.6,74,
108,서울,2022-10-31 04:00,12.2,,2,75,
108,서울,2022-10-31 05:00,11.9,,2,77,
108,서울,2022-10-31 06:00,11.5,,2.6,78,
108,서울,2022-10-31 07:00,11.3,,2.1,79,0
108,서울,2022-10-31 08:00,11.5,,2.4,79,.17
108,서울,2022-10-31 09:00,13.5,,2,72,.75
108,서울,2022-10-31 10:00,15.9,,2.4,64,1.4
108,서울,2022-10-31 11:00,17.4,,2.4,59,1.87
108,서울,2022-10-31 12:00,18.9,,1.5,54,2.18
108,서울,2022-10-31 13:00,19.7,,2.8,48,2.28
108,서울,2022-10-31 14:00,20.6,,1.5,45,2.19
108,서울,2022-10-31 15:00,19.7,,2,47,1.37
108,서울,2022-10-31 16:00,18.5,,2.5,58,.73
108,서울,2022-10-31 17:00,17.6,,3.1,61,.22
108,서울,2022-10-31 18:00,16.7,,2.1,66,.03
108,서울,2022-10-31 19:00,15.7,,1.1,68,
108,서울,2022-10-31 20:00,14.7,,1.9,76,
108,서울,2022-10-31 21:00,14.2,,1.7,79,
108,서울,2022-10-31 22:00,13.5,,1.8,82,
108,서울,2022-10-31 23:00,13.2,,2.3,86,
108,서울,2022-11-01 00:00,12.7,,1.9,88,
108,서울,2022-11-01 01:00,12.3,,1.2,87,
108,서울,2022-11-01 02:00,12.3,,1.7,90,
108,서울,2022-11-01 03:00,11.7,,.9,89,
108,서울,2022-11-01 04:00,11.5,,0,92,
108,서울,2022-11-01 05:00,11.2,,.5,92,
108,서울,2022-11-01 06:00,10.8,,0,93,
108,서울,2022-11-01 07:00,10.9,,0,94,0
108,서울,2022-11-01 08:00,11,,1.9,93,.11
108,서울,2022-11-01 09:00,12.2,,1,90,.37
108,서울,2022-11-01 10:00,13.9,,1.7,84,.7
108,서울,2022-11-01 11:00,15.3,,1.8,77,1.19
108,서울,2022-11-01 12:00,15.9,,2.3,76,1
108,서울,2022-11-01 13:00,16.7,,2.8,69,1.24
108,서울,2022-11-01 14:00,17.3,,3.1,62,1.72
108,서울,2022-11-01 15:00,17.5,,3,51,1.54
108,서울,2022-11-01 16:00,17.4,,3.9,45,1.18
108,서울,2022-11-01 17:00,16.3,,2.1,48,.42
108,서울,2022-11-01 18:00,14.9,,2.8,55,.05
108,서울,2022-11-01 19:00,14.2,,3.3,72,
108,서울,2022-11-01 20:00,13.3,,1.7,75,
108,서울,2022-11-01 21:00,12.7,,2.7,67,
108,서울,2022-11-01 22:00,11.5,,.9,66,
108,서울,2022-11-01 23:00,10.5,,1.3,65,
108,서울,2022-11-02 00:00,9.4,,.7,67,
108,서울,2022-11-02 01:00,8.7,,.5,71,
108,서울,2022-11-02 02:00,8.2,,1.6,75,
108,서울,2022-11-02 03:00,7.5,,1.5,75,
108,서울,2022-11-02 04:00,7,,1,76,
108,서울,2022-11-02 05:00,6.5,,.3,74,
108,서울,2022-11-02 06:00,6.3,,1.2,75,
108,서울,2022-11-02 07:00,5.7,,2.1,70,0
108,서울,2022-11-02 08:00,5.9,,1,70,.21
108,서울,2022-11-02 09:00,8.3,,1.5,66,.87
108,서울,2022-11-02 10:00,11.1,,1.3,55,1.54
108,서울,2022-11-02 11:00,13.4,,1.4,44,2.03
108,서울,2022-11-02 12:00,15.7,,1.7,37,2.33
108,서울,2022-11-02 13:00,16.7,,2.5,32,2.42
108,서울,2022-11-02 14:00,17.4,,2.8,29,2.27
108,서울,2022-11-02 15:00,17.4,,3.4,27,1.86
108,서울,2022-11-02 16:00,16.9,,3.1,27,1.31
108,서울,2022-11-02 17:00,15.4,,2.5,36,.56
108,서울,2022-11-02 18:00,13.3,,2,45,.05
108,서울,2022-11-02 19:00,11.9,,2.3,53,
108,서울,2022-11-02 20:00,11.2,,2.6,58,
108,서울,2022-11-02 21:00,11,,2.5,64,
108,서울,2022-11-02 22:00,10.4,,1.7,65,
108,서울,2022-11-02 23:00,9.6,,2.2,69,
108,서울,2022-11-03 00:00,9.1,,1.1,68,
108,서울,2022-11-03 01:00,8.8,,0,64,
108,서울,2022-11-03 02:00,8.3,,.8,64,
108,서울,2022-11-03 03:00,8.2,,1.3,63,
108,서울,2022-11-03 04:00,7.9,,.9,65,
108,서울,2022-11-03 05:00,7.8,,1,67,
108,서울,2022-11-03 06:00,7.6,,1.3,68,
108,서울,2022-11-03 07:00,7.4,,1.4,65,0
108,서울,2022-11-03 08:00,8,,1.7,62,.09
108,서울,2022-11-03 09:00,8.9,,.2,65,.34
108,서울,2022-11-03 10:00,11.7,,.6,50,1.17
108,서울,2022-11-03 11:00,12.6,,2,46,.87
108,서울,2022-11-03 12:00,13.1,,2.5,48,.98
108,서울,2022-11-03 13:00,13.1,,2.9,46,.92
108,서울,2022-11-03 14:00,12.5,,2.9,54,.38
108,서울,2022-11-03 15:00,11.5,0,3.2,59,.22
108,서울,2022-11-03 16:00,11.4,,2.5,61,.21
108,서울,2022-11-03 17:00,11.1,,2.9,58,.16
108,서울,2022-11-03 18:00,10.5,0,2.9,59,.02
108,서울,2022-11-03 19:00,10,,2.9,58,
108,서울,2022-11-03 20:00,9.4,,2.5,60,
108,서울,2022-11-03 21:00,8.6,,2.6,54,
108,서울,2022-11-03 22:00,7.8,,3.4,53,
108,서울,2022-11-03 23:00,6.6,,3.9,53,
108,서울,2022-11-04 00:00,5.6,,3,49,
108,서울,2022-11-04 01:00,5,,2.8,49,
108,서울,2022-11-04 02:00,4.4,,1.8,49,
108,서울,2022-11-04 03:00,3.8,,2.4,53,
108,서울,2022-11-04 04:00,3.2,,2.3,57,
108,서울,2022-11-04 05:00,2.6,,2.4,60,
108,서울,2022-11-04 06:00,2.2,,2.6,61,
108,서울,2022-11-04 07:00,1.8,,2.5,57,
108,서울,2022-11-04 08:00,1.8,,3,56,.2
108,서울,2022-11-04 09:00,2.3,,4.1,47,.87
108,서울,2022-11-04 10:00,3.8,,3.2,43,1.56
108,서울,2022-11-04 11:00,4.9,,3.7,36,2.08
108,서울,2022-11-04 12:00,6.4,,3.3,33,2.38
108,서울,2022-11-04 13:00,8,,3.1,31,2.43
108,서울,2022-11-04 14:00,8.7,,3.2,27,2.27
108,서울,2022-11-04 15:00,9.4,,4.7,25,1.89
108,서울,2022-11-04 16:00,9.6,,3.9,25,1.3
108,서울,2022-11-04 17:00,8.5,,2.9,27,.58
108,서울,2022-11-04 18:00,7.2,,2.3,29,.04
108,서울,2022-11-04 19:00,6.3,,2.1,34,
108,서울,2022-11-04 20:00,5.7,,3.2,37,
108,서울,2022-11-04 21:00,5.1,,3,39,
108,서울,2022-11-04 22:00,4.5,,2.6,40,
108,서울,2022-11-04 23:00,3.8,,1.9,43,
108,서울,2022-11-05 00:00,2.7,,1.8,47,
108,서울,2022-11-05 01:00,2.4,,1.6,50,
108,서울,2022-11-05 02:00,1.8,,1,54,
108,서울,2022-11-05 03:00,1.4,,1.1,57,
108,서울,2022-11-05 04:00,1,,.5,61,
108,서울,2022-11-05 05:00,1,,1,61,
108,서울,2022-11-05 06:00,1.3,,1.4,59,
108,서울,2022-11-05 07:00,1.1,,1.8,62,
108,서울,2022-11-05 08:00,1,,1.7,64,.19
108,서울,2022-11-05 09:00,3.2,,1.8,59,.81
108,서울,2022-11-05 10:00,6.8,,1,49,1.5
108,서울,2022-11-05 11:00,8.9,,2.7,37,2.01
108,서울,2022-11-05 12:00,10.2,,3.2,31,2.32
108,서울,2022-11-05 13:00,11.6,,2.8,27,2.37
108,서울,2022-11-05 14:00,12.3,,2.9,26,2.23
108,서울,2022-11-05 15:00,12.8,,2.3,25,1.84
108,서울,2022-11-05 16:00,13.2,,2.7,30,1.22
108,서울,2022-11-05 17:00,11.6,,2.8,36,.53
108,서울,2022-11-05 18:00,9.9,,2.4,44,.04
108,서울,2022-11-05 19:00,8.9,,1.5,52,
108,서울,2022-11-05 20:00,8,,.8,58,
108,서울,2022-11-05 21:00,7.4,,.3,63,
108,서울,2022-11-05 22:00,6.8,,.1,66,
108,서울,2022-11-05 23:00,6.4,,.7,69,
108,서울,2022-11-06 00:00,6,,1.7,72,
108,서울,2022-11-06 01:00,5.8,,2,71,
108,서울,2022-11-06 02:00,5.4,,1.6,71,
108,서울,2022-11-06 03:00,5,,2.2,73,
108,서울,2022-11-06 04:00,4.7,,2.1,75,
108,서울,2022-11-06 05:00,4.4,,1.9,75,
108,서울,2022-11-06 06:00,4,,1.7,79,
108,서울,2022-11-06 07:00,3.8,,1.3,79,
108,서울,2022-11-06 08:00,4.1,,1.8,79,.17
108,서울,2022-11-06 09:00,6.3,,1.6,70,.75
108,서울,2022-11-06 10:00,9.5,,1.4,59,1.44
108,서울,2022-11-06 11:00,11.9,,1.7,54,1.95
108,서울,2022-11-06 12:00,14.5,,2.1,43,2.25
108,서울,2022-11-06 13:00,15.3,,1.6,38,2.31
108,서울,2022-11-06 14:00,16.4,,1.6,38,2.1
108,서울,2022-11-06 15:00,16,,1.9,37,1.71
108,서울,2022-11-06 16:00,15.5,,2.1,40,1.03
108,서울,2022-11-06 17:00,14.4,,1,42,.44
108,서울,2022-11-06 18:00,12.5,,1.8,51,.04
108,서울,2022-11-06 19:00,11.1,,2.1,59,
108,서울,2022-11-06 20:00,10.8,,1.8,61,
108,서울,2022-11-06 21:00,10.2,,1.5,63,
108,서울,2022-11-06 22:00,9.6,,2.5,66,
108,서울,2022-11-06 23:00,9.2,,2,67,
108,서울,2022-11-07 00:00,8.6,,1.2,68,
108,서울,2022-11-07 01:00,8.3,,1,69,
108,서울,2022-11-07 02:00,7.8,,1,73,
108,서울,2022-11-07 03:00,7.2,,1.3,71,
108,서울,2022-11-07 04:00,6.9,,1.2,75,
108,서울,2022-11-07 05:00,6.7,,1.3,76,
108,서울,2022-11-07 06:00,6.2,,2.1,79,
108,서울,2022-11-07 07:00,6.3,,1.6,80,
108,서울,2022-11-07 08:00,6.4,,1.5,78,.13
108,서울,2022-11-07 09:00,8.1,,1.7,73,.63
108,서울,2022-11-07 10:00,10.6,,1.7,67,1.19
108,서울,2022-11-07 11:00,12.3,,1.4,61,1.31
108,서울,2022-11-07 12:00,14.3,,1.6,55,1.42
108,서울,2022-11-07 13:00,14.7,,1.3,52,.97
108,서울,2022-11-07 14:00,16,,2,45,.6
108,서울,2022-11-07 15:00,16.3,,2.3,43,1.32
108,서울,2022-11-07 16:00,15.1,,3.7,38,.63
108,서울,2022-11-07 17:00,14.1,,3.1,50,.13
108,서울,2022-11-07 18:00,13.5,,1.3,58,.02
108,서울,2022-11-07 19:00,13.1,,1.3,61,
108,서울,2022-11-07 20:00,12.8,,1.6,64,
108,서울,2022-11-07 21:00,12.7,,1.6,65,
108,서울,2022-11-07 22:00,12.6,,1.3,68,
108,서울,2022-11-07 23:00,12.6,,1.4,71,
108,서울,2022-11-08 00:00,12.6,0,.7,72,
108,서울,2022-11-08 01:00,12.4,,.3,73,
108,서울,2022-11-08 02:00,12.2,,1.6,77,
108,서울,2022-11-08 03:00,11.8,,1,76,
108,서울,2022-11-08 04:00,11.6,,1,81,
108,서울,2022-11-08 05:00,11.2,,1.3,78,
108,서울,2022-11-08 06:00,11,,.2,78,
108,서울,2022-11-08 07:00,10.2,,1.9,79,
108,서울,2022-11-08 08:00,9.7,,1.4,83,.11
108,서울,2022-11-08 09:00,11,,.9,81,.56
108,서울,2022-11-08 10:00,13.4,,1.9,73,1.21
108,서울,2022-11-08 11:00,15.2,,1.3,64,1.56
108,서울,2022-11-08 12:00,16.8,,.9,56,1.85
108,서울,2022-11-08 13:00,16.8,,3,50,1.57
108,서울,2022-11-08 14:00,17.5,,2.6,48,1.67
108,서울,2022-11-08 15:00,17.3,,3.6,45,1.65
108,서울,2022-11-08 16:00,16.8,,2,42,.96
108,서울,2022-11-08 17:00,15.7,,2,48,.38
108,서울,2022-11-08 18:00,14.4,,1.3,60,.03
108,서울,2022-11-08 19:00,13.2,,1.6,63,
108,서울,2022-11-08 20:00,12.3,,1.8,67,
108,서울,2022-11-08 21:00,11.4,,1.4,71,
108,서울,2022-11-08 22:00,10.5,,0,75,
108,서울,2022-11-08 23:00,10.1,,1,77,
108,서울,2022-11-09 00:00,9.8,,2.1,79,
108,서울,2022-11-09 01:00,9.3,,.6,82,
108,서울,2022-11-09 02:00,8.7,,1.3,85,
108,서울,2022-11-09 03:00,8.3,,1.8,84,
108,서울,2022-11-09 04:00,8,,.8,86,
108,서울,2022-11-09 05:00,7.6,,.6,89,
108,서울,2022-11-09 06:00,7.3,,2,88,
108,서울,2022-11-09 07:00,6.9,,1.9,91,
108,서울,2022-11-09 08:00,7,,1.7,91,.13
108,서울,2022-11-09 09:00,8.7,,1.9,87,.5
108,서울,2022-11-09 10:00,11.1,,2,79,1.15
108,서울,2022-11-09 11:00,13.3,,.9,67,1.58
108,서울,2022-11-09 12:00,15,,1.4,61,1.77
108,서울,2022-11-09 13:00,15.2,,2.4,59,1.36
108,서울,2022-11-09 14:00,15.9,,2.2,59,1.47
108,서울,2022-11-09 15:00,15.5,,2.4,60,1.05
108,서울,2022-11-09 16:00,15,,2.6,62,.55
108,서울,2022-11-09 17:00,14.3,,2.1,66,.24
108,서울,2022-11-09 18:00,13.4,,1.8,70,.02
108,서울,2022-11-09 19:00,12.7,,.9,72,
108,서울,2022-11-09 20:00,12.3,,1,77,
108,서울,2022-11-09 21:00,11.7,,.9,78,
108,서울,2022-11-09 22:00,11.2,,.2,80,
108,서울,2022-11-09 23:00,11.3,,.5,81,
108,서울,2022-11-10 00:00,11.6,,1,80,
108,서울,2022-11-10 01:00,11.3,,.9,80,
108,서울,2022-11-10 02:00,11.4,,.1,80,
108,서울,2022-11-10 03:00,11.4,,1.1,78,
108,서울,2022-11-10 04:00,10.5,,0,83,
108,서울,2022-11-10 05:00,9.8,,1.2,85,
108,서울,2022-11-10 06:00,9.1,,1.8,88,
108,서울,2022-11-10 07:00,8.9,,1.1,91,
108,서울,2022-11-10 08:00,9,,.9,92,.09
108,서울,2022-11-10 09:00,10.1,,1.1,90,.46
108,서울,2022-11-10 10:00,12.5,,.5,83,1.04
108,서울,2022-11-10 11:00,14.8,,1.4,71,1.49
108,서울,2022-11-10 12:00,16.6,,1,62,1.75
108,서울,2022-11-10 13:00,18.2,,1.5,58,1.74
108,서울,2022-11-10 14:00,18.9,,1.3,56,1.65
108,서울,2022-11-10 15:00,18.8,,1.2,56,1.28
108,서울,2022-11-10 16:00,18.5,,1.9,56,.72
108,서울,2022-11-10 17:00,17.5,,2.4,61,.35
108,서울,2022-11-10 18:00,16.1,,1.5,65,.03
108,서울,2022-11-10 19:00,15.2,,1.8,71,
108,서울,2022-11-10 20:00,14.5,,1.3,75,
108,서울,2022-11-10 21:00,13.7,,1,77,
108,서울,2022-11-10 22:00,13.2,,.9,76,
108,서울,2022-11-10 23:00,12.6,,1.2,78,
108,서울,2022-11-11 00:00,12.2,,1.7,80,
108,서울,2022-11-11 01:00,11.8,,2.2,82,
108,서울,2022-11-11 02:00,11.6,,2.7,78,
108,서울,2022-11-11 03:00,11.6,,2.4,74,
108,서울,2022-11-11 04:00,11.2,,2.4,74,
108,서울,2022-11-11 05:00,10.9,,2.7,74,
108,서울,2022-11-11 06:00,11,,2.5,75,
108,서울,2022-11-11 07:00,11.3,,3.1,74,
108,서울,2022-11-11 08:00,11.5,,2.1,74,.1
108,서울,2022-11-11 09:00,13.3,,2.5,71,.56
108,서울,2022-11-11 10:00,15.7,,2.2,63,1.16
108,서울,2022-11-11 11:00,17.6,,2.5,56,1.64
108,서울,2022-11-11 12:00,19.5,,2.1,51,1.92
108,서울,2022-11-11 13:00,20.3,,2.6,47,2.01
108,서울,2022-11-11 14:00,21.5,,2.2,44,1.84
108,서울,2022-11-11 15:00,22,,1.8,43,1.3
108,서울,2022-11-11 16:00,21.8,,.8,41,.87
108,서울,2022-11-11 17:00,20.3,,1.1,45,.33
108,서울,2022-11-11 18:00,18.5,,1,53,.02
108,서울,2022-11-11 19:00,17.4,,.6,54,
108,서울,2022-11-11 20:00,16.3,,.8,59,
108,서울,2022-11-11 21:00,15.4,,0,64,
108,서울,2022-11-11 22:00,14.8,,0,65,
108,서울,2022-11-11 23:00,14.3,,.8,67,
108,서울,2022-11-12 00:00,13.4,,2.1,69,
108,서울,2022-11-12 01:00,13.1,,1.3,71,
108,서울,2022-11-12 02:00,12.5,,1,74,
108,서울,2022-11-12 03:00,11.9,,1.8,76,
108,서울,2022-11-12 04:00,11.9,,2,75,
108,서울,2022-11-12 05:00,11.7,,2.1,75,
108,서울,2022-11-12 06:00,12.1,,2.3,75,
108,서울,2022-11-12 07:00,12.9,,2,73,
108,서울,2022-11-12 08:00,13.4,,1.6,72,.03
108,서울,2022-11-12 09:00,14.1,,2.8,71,.15
108,서울,2022-11-12 10:00,15.4,,2,68,.5
108,서울,2022-11-12 11:00,17.8,,2.6,60,1.36
108,서울,2022-11-12 12:00,20,,1.7,54,1.83
108,서울,2022-11-12 13:00,21.7,,2.3,50,1.96
108,서울,2022-11-12 14:00,21.7,,1.4,53,.8
108,서울,2022-11-12 15:00,19.5,2.3,1.3,77,.11
108,서울,2022-11-12 16:00,18.3,,1.7,83,.12
108,서울,2022-11-12 17:00,17.5,,2.4,88,.07
108,서울,2022-11-12 18:00,17.1,6.7,1.1,90,0
108,서울,2022-11-12 19:00,17.3,,1.6,93,
108,서울,2022-11-12 20:00,18.4,,4.1,95,
108,서울,2022-11-12 21:00,18.2,29.5,3.2,100,
108,서울,2022-11-12 22:00,17.8,,3.9,100,
108,서울,2022-11-12 23:00,17.9,,3.9,98,
108,서울,2022-11-13 00:00,17.3,19.4,2.8,97,
108,서울,2022-11-13 01:00,16.3,,4.4,96,
108,서울,2022-11-13 02:00,13.8,,6.3,89,
108,서울,2022-11-13 03:00,12.4,,4.5,91,
108,서울,2022-11-13 04:00,11.1,,4.9,92,
108,서울,2022-11-13 05:00,10.3,,3.6,92,
108,서울,2022-11-13 06:00,10,,3.2,91,
108,서울,2022-11-13 07:00,9.8,,3,91,
108,서울,2022-11-13 08:00,9.7,,2.8,92,.01
108,서울,2022-11-13 09:00,9.6,,2.1,89,.17
108,서울,2022-11-13 10:00,9.6,,2.9,87,.31
108,서울,2022-11-13 11:00,10.1,,3.2,82,.58
108,서울,2022-11-13 12:00,10,,2.5,78,.43
108,서울,2022-11-13 13:00,10.3,,2.3,76,.5
108,서울,2022-11-13 14:00,10.6,,2.6,71,.61
108,서울,2022-11-13 15:00,11.3,,2.3,77,.55
108,서울,2022-11-13 16:00,11.1,,2.4,77,.35
108,서울,2022-11-13 17:00,10.9,,.4,79,.1
108,서울,2022-11-13 18:00,10.9,,1,80,0
108,서울,2022-11-13 19:00,10.7,,1,82,
108,서울,2022-11-13 20:00,10.2,,1.3,83,
108,서울,2022-11-13 21:00,9.7,,2.4,86,
108,서울,2022-11-13 22:00,9.4,,1.4,89,
108,서울,2022-11-13 23:00,9.1,,1,91,
108,서울,2022-11-14 00:00,8.7,,1.6,93,
108,서울,2022-11-14 01:00,8.4,,1.3,94,
108,서울,2022-11-14 02:00,8.6,,.9,94,
108,서울,2022-11-14 03:00,8.9,,1,92,
108,서울,2022-11-14 04:00,9.2,,1.1,93,
108,서울,2022-11-14 05:00,9.5,,1.7,92,
108,서울,2022-11-14 06:00,9.6,,1.9,91,
108,서울,2022-11-14 07:00,9.6,,1.2,90,
108,서울,2022-11-14 08:00,9.9,,1.4,89,.05
108,서울,2022-11-14 09:00,10.5,,1.4,90,.2
108,서울,2022-11-14 10:00,11.2,,1.7,85,.57
108,서울,2022-11-14 11:00,12.2,,1.9,79,.74
108,서울,2022-11-14 12:00,11.7,,3.9,81,.56
108,서울,2022-11-14 13:00,13.6,,3.9,64,1.64
